@timestamp,airqualitysensor.telemetry_co_unit,airqualitysensor.telemetry_co_value,airqualitysensor.telemetry_no2_unit,airqualitysensor.telemetry_no2_value,airqualitysensor.telemetry_o3_unit,airqualitysensor.telemetry_o3_value,airqualitysensor.telemetry_pm10_unit,airqualitysensor.telemetry_pm10_value,airqualitysensor.telemetry_pm25_unit,airqualitysensor.telemetry_pm25_value,airqualitysensor.telemetry_so2_unit,airqualitysensor.telemetry_so2_value,airqualitysensor.timestamp,airqualitysensor.uuid,measurement_name,tag.host,tag.sensor_type
2025-04-08T16:30:00Z,ppb,1.1,ppb,44.2,ppb,27.9,µg/m³,5.7,µg/m³,10.3,ppb,5.7,1744129800,41bb8619-74d8-40e8-9f17-28ad5e613229,airqualitysensor,air_host_001,airqualitysensor
2025-04-08T16:45:00Z,ppb,0.6,ppb,76.5,ppb,25.7,µg/m³,10.7,µg/m³,9.4,ppb,9.3,1744130700,bf77d211-b6e6-4f71-9ed1-9c068251bd5e,airqualitysensor,air_host_001,airqualitysensor
2025-04-08T17:00:00Z,ppb,1.9,ppb,23.4,ppb,29.1,µg/m³,19.5,µg/m³,9.6,ppb,6.0,1744131600,74b69161-4490-4046-9102-62064eab9124,airqualitysensor,air_host_001,airqualitysensor
2025-04-08T17:15:00Z,ppb,2.3,ppb,28.0,ppb,24.9,µg/m³,7.8,µg/m³,3.7,ppb,12.4,1744132500,8000545e-a262-44c4-ba06-00083f97d7fc,airqualitysensor,air_host_001,airqualitysensor
2025-04-08T17:30:00Z,ppb,0.7,ppb,29.0,ppb,15.5,µg/m³,8.5,µg/m³,3.3,ppb,9.8,1744133400,dd877da9-a79f-4722-9abd-1e326e02bbe4,airqualitysensor,air_host_001,airqualitysensor
2025-04-08T17:45:00Z,ppb,0.6,ppb,38.2,ppb,22.9,µg/m³,19.5,µg/m³,11.6,ppb,15.4,1744134300,f16de671-4549-4674-886c-de057e115d98,airqualitysensor,air_host_001,airqualitysensor
2025-04-08T18:00:00Z,ppb,1.5,ppb,57.9,ppb,32.6,µg/m³,18.5,µg/m³,13.3,ppb,5.9,1744135200,fd37d4d5-8a35-4b36-aaf2-ed77d330744c,airqualitysensor,air_host_001,airqualitysensor
2025-04-08T18:15:00Z,ppb,2.0,ppb,35.6,ppb,24.8,µg/m³,18.8,µg/m³,5.1,ppb,18.3,1744136100,3ef0483e-bd01-4584-be57-677ee7928f1a,airqualitysensor,air_host_001,airqualitysensor
2025-04-08T18:30:00Z,ppb,2.4,ppb,69.5,ppb,28.2,µg/m³,20.3,µg/m³,14.3,ppb,10.6,1744137000,b30c7cd8-bc7a-42c6-b8db-3734415e7e85,airqualitysensor,air_host_001,airqualitysensor
2025-04-08T18:45:00Z,ppb,0.7,ppb,55.3,ppb,24.3,µg/m³,18.7,µg/m³,12.4,ppb,14.1,1744137900,4bbb9b51-ed01-4bfb-8edc-cec8db2d1941,airqualitysensor,air_host_001,airqualitysensor
2025-04-08T19:00:00Z,ppb,2.0,ppb,36.3,ppb,24.2,µg/m³,20.4,µg/m³,6.9,ppb,13.1,1744138800,40b5088d-8df0-4653-883a-7a8571756fd5,airqualitysensor,air_host_001,airqualitysensor
2025-04-08T19:15:00Z,ppb,1.9,ppb,27.4,ppb,33.7,µg/m³,5.5,µg/m³,8.7,ppb,11.6,1744139700,45a8a463-c8b5-4c49-b998-745c001d6b5a,airqualitysensor,air_host_001,airqualitysensor
2025-04-08T19:30:00Z,ppb,1.7,ppb,71.3,ppb,28.8,µg/m³,20.0,µg/m³,12.3,ppb,19.8,1744140600,855921dc-9e10-451a-bcf0-c3293ea372f1,airqualitysensor,air_host_001,airqualitysensor
2025-04-08T19:45:00Z,ppb,1.0,ppb,24.0,ppb,38.7,µg/m³,13.5,µg/m³,6.9,ppb,13.9,1744141500,2cbd54d2-b4f5-41dd-81ca-e4ead3a32b69,airqualitysensor,air_host_001,airqualitysensor
2025-04-08T20:00:00Z,ppb,1.9,ppb,73.5,ppb,35.8,µg/m³,12.5,µg/m³,9.3,ppb,9.4,1744142400,d100cd31-3814-4a1d-ad29-ea2fffbabf55,airqualitysensor,air_host_001,airqualitysensor
2025-04-08T20:15:00Z,ppb,1.2,ppb,72.6,ppb,22.2,µg/m³,24.1,µg/m³,12.2,ppb,15.3,1744143300,228dfaea-71a0-4110-a26f-309e91ae0d58,airqualitysensor,air_host_001,airqualitysensor
2025-04-08T20:30:00Z,ppb,1.6,ppb,79.2,ppb,21.6,µg/m³,24.7,µg/m³,3.8,ppb,13.3,1744144200,366dbfda-cc8e-422f-a4bb-dfd96d0adb78,airqualitysensor,air_host_001,airqualitysensor
2025-04-08T20:45:00Z,ppb,2.3,ppb,30.4,ppb,37.7,µg/m³,5.1,µg/m³,15.0,ppb,19.4,1744145100,9166592d-516e-40b2-ac4b-0e989888f485,airqualitysensor,air_host_001,airqualitysensor
2025-04-08T21:00:00Z,ppb,0.9,ppb,43.1,ppb,16.6,µg/m³,20.7,µg/m³,4.1,ppb,13.7,1744146000,0414a05a-8851-4bd4-8076-ed9854b50d73,airqualitysensor,air_host_001,airqualitysensor
2025-04-08T21:15:00Z,ppb,2.3,ppb,30.5,ppb,25.3,µg/m³,17.5,µg/m³,3.0,ppb,9.3,1744146900,d4d19f7c-c691-4a06-b336-69eff5516fff,airqualitysensor,air_host_001,airqualitysensor
2025-04-08T21:30:00Z,ppb,1.4,ppb,29.7,ppb,33.7,µg/m³,20.5,µg/m³,11.5,ppb,8.8,1744147800,e8b7f827-6855-4c9a-93f8-c881b382b477,airqualitysensor,air_host_001,airqualitysensor
2025-04-08T21:45:00Z,ppb,2.2,ppb,42.1,ppb,14.7,µg/m³,18.7,µg/m³,11.7,ppb,16.8,1744148700,b258dafc-5850-4baa-bf37-86134aac94d2,airqualitysensor,air_host_001,airqualitysensor
2025-04-08T22:00:00Z,ppb,2.4,ppb,57.6,ppb,27.6,µg/m³,8.8,µg/m³,4.8,ppb,15.7,1744149600,eb242627-af0f-4414-9170-b8bc16628cbc,airqualitysensor,air_host_001,airqualitysensor
2025-04-08T22:15:00Z,ppb,1.0,ppb,49.9,ppb,11.6,µg/m³,23.3,µg/m³,6.7,ppb,18.3,1744150500,362406b6-08c3-4465-96d2-356045ee82f8,airqualitysensor,air_host_001,airqualitysensor
2025-04-08T22:30:00Z,ppb,2.1,ppb,43.7,ppb,26.7,µg/m³,12.8,µg/m³,13.9,ppb,14.5,1744151400,68314203-5fc9-4e09-b12c-2fe06622118c,airqualitysensor,air_host_001,airqualitysensor
2025-04-08T22:45:00Z,ppb,1.9,ppb,77.6,ppb,34.1,µg/m³,17.6,µg/m³,9.0,ppb,11.9,1744152300,a8f06290-5da1-431f-a6b5-666a64da0cad,airqualitysensor,air_host_001,airqualitysensor
2025-04-08T23:00:00Z,ppb,0.6,ppb,55.4,ppb,32.1,µg/m³,9.9,µg/m³,13.7,ppb,18.3,1744153200,9d1d04ec-ffee-4917-af23-91594d52b1bd,airqualitysensor,air_host_001,airqualitysensor
2025-04-08T23:15:00Z,ppb,2.2,ppb,22.0,ppb,32.9,µg/m³,17.2,µg/m³,8.6,ppb,6.8,1744154100,05c725f2-9b37-45a2-9713-4eab328d604c,airqualitysensor,air_host_001,airqualitysensor
2025-04-08T23:30:00Z,ppb,1.5,ppb,69.9,ppb,16.3,µg/m³,18.9,µg/m³,9.2,ppb,8.1,1744155000,5f7fe77d-db89-426b-9ee7-0e72baa7e435,airqualitysensor,air_host_001,airqualitysensor
2025-04-08T23:45:00Z,ppb,1.1,ppb,44.8,ppb,18.3,µg/m³,8.7,µg/m³,14.8,ppb,5.6,1744155900,54191526-9cd1-4fd6-a1e3-480ed95f9d39,airqualitysensor,air_host_001,airqualitysensor
2025-04-09T00:00:00Z,ppb,2.0,ppb,55.8,ppb,26.0,µg/m³,17.6,µg/m³,4.0,ppb,6.4,1744156800,a06d4653-5152-4f3d-8b5d-bfaf637a4b14,airqualitysensor,air_host_001,airqualitysensor
2025-04-09T00:15:00Z,ppb,0.5,ppb,49.9,ppb,36.1,µg/m³,22.0,µg/m³,14.9,ppb,6.7,1744157700,902d46e1-5659-41a0-b866-60eb3f82cce9,airqualitysensor,air_host_001,airqualitysensor
2025-04-09T00:30:00Z,ppb,1.3,ppb,47.1,ppb,25.3,µg/m³,20.5,µg/m³,13.8,ppb,15.4,1744158600,0c19ab07-5ba9-4df7-842f-335d7d6ce811,airqualitysensor,air_host_001,airqualitysensor
2025-04-09T00:45:00Z,ppb,2.1,ppb,66.2,ppb,27.6,µg/m³,18.1,µg/m³,12.2,ppb,19.6,1744159500,187eb50f-c76c-4b57-9916-b1bd752943a9,airqualitysensor,air_host_001,airqualitysensor
2025-04-09T01:00:00Z,ppb,1.7,ppb,28.2,ppb,22.3,µg/m³,22.8,µg/m³,3.6,ppb,10.1,1744160400,f9ba48af-978a-4a23-8c44-88c364f293e3,airqualitysensor,air_host_001,airqualitysensor
2025-04-09T01:15:00Z,ppb,1.9,ppb,62.0,ppb,32.1,µg/m³,22.7,µg/m³,6.4,ppb,5.9,1744161300,af13e6e1-2a72-41d0-9e79-e6ea09f14337,airqualitysensor,air_host_001,airqualitysensor
2025-04-09T01:30:00Z,ppb,1.7,ppb,70.1,ppb,38.4,µg/m³,21.6,µg/m³,6.6,ppb,12.7,1744162200,535ee045-1e48-49d3-aa00-d2c11e8399be,airqualitysensor,air_host_001,airqualitysensor
2025-04-09T01:45:00Z,ppb,1.9,ppb,76.9,ppb,25.8,µg/m³,15.8,µg/m³,5.7,ppb,17.7,1744163100,7be98e48-b2ab-40f8-bfd5-3bc637add96a,airqualitysensor,air_host_001,airqualitysensor
2025-04-09T02:00:00Z,ppb,2.0,ppb,79.5,ppb,14.4,µg/m³,18.2,µg/m³,8.0,ppb,15.0,1744164000,54b8ad9b-5732-4bcd-9f6e-b69faf4008c5,airqualitysensor,air_host_001,airqualitysensor
2025-04-09T02:15:00Z,ppb,0.5,ppb,44.4,ppb,30.9,µg/m³,7.8,µg/m³,11.5,ppb,18.9,1744164900,8babd6e4-1005-46dd-8552-f65e38e85db7,airqualitysensor,air_host_001,airqualitysensor
2025-04-09T02:30:00Z,ppb,1.0,ppb,41.2,ppb,22.7,µg/m³,22.4,µg/m³,7.0,ppb,11.3,1744165800,6140f2f7-5ffa-4f34-8ab1-36a2c5868afa,airqualitysensor,air_host_001,airqualitysensor
2025-04-09T02:45:00Z,ppb,2.4,ppb,71.1,ppb,31.1,µg/m³,5.3,µg/m³,6.1,ppb,14.0,1744166700,cb2b4839-3e81-4e66-a18d-4235e892c61d,airqualitysensor,air_host_001,airqualitysensor
2025-04-09T03:00:00Z,ppb,1.7,ppb,61.0,ppb,12.7,µg/m³,18.0,µg/m³,5.5,ppb,6.7,1744167600,ddf40996-e03e-41bf-a7b9-f72447d6738f,airqualitysensor,air_host_001,airqualitysensor
2025-04-09T03:15:00Z,ppb,1.6,ppb,20.4,ppb,10.2,µg/m³,20.7,µg/m³,6.8,ppb,9.1,1744168500,7e8aeb46-51f0-47df-b7a8-74b94528e72a,airqualitysensor,air_host_001,airqualitysensor
2025-04-09T03:30:00Z,ppb,0.5,ppb,26.6,ppb,15.3,µg/m³,6.5,µg/m³,10.2,ppb,12.5,1744169400,5e048374-c91e-4fbc-a695-ceb7448d977d,airqualitysensor,air_host_001,airqualitysensor
2025-04-09T03:45:00Z,ppb,1.1,ppb,30.5,ppb,28.6,µg/m³,5.4,µg/m³,9.7,ppb,11.1,1744170300,5721814a-6fa0-4732-a2db-e41d2b293cbc,airqualitysensor,air_host_001,airqualitysensor
2025-04-09T04:00:00Z,ppb,0.7,ppb,61.8,ppb,14.1,µg/m³,22.3,µg/m³,8.4,ppb,20.0,1744171200,588ce317-a46d-47d2-bc53-a434c09e4c8c,airqualitysensor,air_host_001,airqualitysensor
2025-04-09T04:15:00Z,ppb,0.6,ppb,49.0,ppb,39.0,µg/m³,10.5,µg/m³,13.6,ppb,12.2,1744172100,57a38785-b8cc-4b74-9c5c-7a5c4c7eb681,airqualitysensor,air_host_001,airqualitysensor
2025-04-09T04:30:00Z,ppb,0.6,ppb,37.3,ppb,12.6,µg/m³,17.2,µg/m³,13.4,ppb,10.4,1744173000,e730a594-3b2d-4e90-a793-74bbaada3e7c,airqualitysensor,air_host_001,airqualitysensor
2025-04-09T04:45:00Z,ppb,1.6,ppb,61.2,ppb,36.0,µg/m³,15.6,µg/m³,3.3,ppb,18.9,1744173900,414267a4-7a0c-4b7e-8386-b9413eabdadd,airqualitysensor,air_host_001,airqualitysensor
2025-04-09T05:00:00Z,ppb,1.7,ppb,27.8,ppb,18.9,µg/m³,15.8,µg/m³,12.2,ppb,15.1,1744174800,2cc5814b-26bb-4836-843e-de88aa080d2f,airqualitysensor,air_host_001,airqualitysensor
2025-04-09T05:15:00Z,ppb,1.1,ppb,79.9,ppb,10.8,µg/m³,7.0,µg/m³,4.6,ppb,16.4,1744175700,2599ae51-f401-466f-b4c8-cacb6be80f53,airqualitysensor,air_host_001,airqualitysensor
2025-04-09T05:30:00Z,ppb,2.2,ppb,30.0,ppb,31.2,µg/m³,21.5,µg/m³,14.9,ppb,18.9,1744176600,e5c5976a-446f-434b-91bd-305884496372,airqualitysensor,air_host_001,airqualitysensor
2025-04-09T05:45:00Z,ppb,1.8,ppb,71.5,ppb,22.7,µg/m³,6.1,µg/m³,3.3,ppb,9.6,1744177500,23f53fe1-e8de-4581-a510-8a29c077ff45,airqualitysensor,air_host_001,airqualitysensor
2025-04-09T06:00:00Z,ppb,2.2,ppb,48.1,ppb,33.0,µg/m³,12.2,µg/m³,6.9,ppb,16.6,1744178400,d4e611f6-f6ef-40f8-92b8-0e5510e7ebb5,airqualitysensor,air_host_001,airqualitysensor
2025-04-09T06:15:00Z,ppb,0.8,ppb,25.0,ppb,26.8,µg/m³,14.9,µg/m³,8.5,ppb,8.8,1744179300,cb535320-7dc0-411e-b8fc-93aa8e09c2b4,airqualitysensor,air_host_001,airqualitysensor
2025-04-09T06:30:00Z,ppb,2.2,ppb,66.3,ppb,37.7,µg/m³,10.1,µg/m³,12.8,ppb,9.0,1744180200,e7dc4bf4-f8d7-4e58-afaa-14fb162a4ede,airqualitysensor,air_host_001,airqualitysensor
2025-04-09T06:45:00Z,ppb,0.9,ppb,46.9,ppb,17.7,µg/m³,24.9,µg/m³,9.4,ppb,13.6,1744181100,6af94257-b2bb-4465-8147-881b1e9be8c6,airqualitysensor,air_host_001,airqualitysensor
2025-04-09T07:00:00Z,ppb,2.3,ppb,69.4,ppb,19.4,µg/m³,6.3,µg/m³,9.2,ppb,12.8,1744182000,8f75ef91-a3f4-4c76-bef9-6260b235924e,airqualitysensor,air_host_001,airqualitysensor
2025-04-09T07:15:00Z,ppb,1.2,ppb,79.7,ppb,27.6,µg/m³,14.1,µg/m³,3.3,ppb,16.8,1744182900,32e618fb-f91b-45b8-86df-e05a3f00873d,airqualitysensor,air_host_001,airqualitysensor
2025-04-09T07:30:00Z,ppb,0.6,ppb,43.9,ppb,28.4,µg/m³,8.5,µg/m³,10.8,ppb,15.7,1744183800,e9a4fa90-3cc7-4c4b-90ee-3075fef3f77d,airqualitysensor,air_host_001,airqualitysensor
2025-04-09T07:45:00Z,ppb,1.4,ppb,75.4,ppb,36.5,µg/m³,8.1,µg/m³,8.4,ppb,15.3,1744184700,02ff8c8f-b984-4d7c-b2cb-e5b6b75f58cb,airqualitysensor,air_host_001,airqualitysensor
2025-04-09T08:00:00Z,ppb,0.9,ppb,50.2,ppb,15.3,µg/m³,8.2,µg/m³,9.0,ppb,9.5,1744185600,0a955707-72c5-4058-8663-60a755ba0e90,airqualitysensor,air_host_001,airqualitysensor
2025-04-09T08:15:00Z,ppb,1.9,ppb,70.6,ppb,31.7,µg/m³,8.9,µg/m³,4.1,ppb,8.0,1744186500,938af6b7-a0bf-4e84-a60a-5079dd10d0fc,airqualitysensor,air_host_001,airqualitysensor
2025-04-09T08:30:00Z,ppb,1.2,ppb,21.4,ppb,34.0,µg/m³,5.6,µg/m³,10.8,ppb,13.3,1744187400,4a7ee06d-6998-4e40-9c0f-be7a37983ebc,airqualitysensor,air_host_001,airqualitysensor
2025-04-09T08:45:00Z,ppb,2.0,ppb,58.5,ppb,18.9,µg/m³,21.1,µg/m³,3.3,ppb,13.2,1744188300,158f1e63-f87e-4e54-8d12-10c93c66f119,airqualitysensor,air_host_001,airqualitysensor
2025-04-09T09:00:00Z,ppb,2.0,ppb,54.2,ppb,25.7,µg/m³,18.9,µg/m³,11.6,ppb,8.4,1744189200,15c613c1-398a-48c8-b098-ed8d0a87cd4f,airqualitysensor,air_host_001,airqualitysensor
2025-04-09T09:15:00Z,ppb,0.8,ppb,66.0,ppb,20.9,µg/m³,10.4,µg/m³,3.1,ppb,13.8,1744190100,360304f0-95f4-4b0e-8e44-890e4b427889,airqualitysensor,air_host_001,airqualitysensor
2025-04-09T09:30:00Z,ppb,1.8,ppb,48.7,ppb,10.2,µg/m³,7.0,µg/m³,8.6,ppb,7.0,1744191000,8b0f0d98-e8ff-443e-9fea-1ccf13d1c708,airqualitysensor,air_host_001,airqualitysensor
2025-04-09T09:45:00Z,ppb,0.9,ppb,24.2,ppb,26.1,µg/m³,7.4,µg/m³,9.0,ppb,18.7,1744191900,d85b0843-faa6-442d-83df-3fcb00f76cce,airqualitysensor,air_host_001,airqualitysensor
2025-04-09T10:00:00Z,ppb,0.7,ppb,20.1,ppb,26.3,µg/m³,20.0,µg/m³,4.8,ppb,10.1,1744192800,92af5a28-5d38-48a6-8d72-81650e29bf64,airqualitysensor,air_host_001,airqualitysensor
2025-04-09T10:15:00Z,ppb,2.0,ppb,38.6,ppb,26.2,µg/m³,15.0,µg/m³,13.7,ppb,7.0,1744193700,0af0035b-3c59-4c0d-aafa-7d977d3e7bec,airqualitysensor,air_host_001,airqualitysensor
2025-04-09T10:30:00Z,ppb,1.6,ppb,46.6,ppb,32.1,µg/m³,19.7,µg/m³,10.9,ppb,8.4,1744194600,4db01b2b-8e77-42ca-bbbf-3987e76e61a9,airqualitysensor,air_host_001,airqualitysensor
2025-04-09T10:45:00Z,ppb,2.0,ppb,54.1,ppb,30.5,µg/m³,12.3,µg/m³,4.2,ppb,11.4,1744195500,0b7503e1-30d9-4a26-af69-5036ec07159f,airqualitysensor,air_host_001,airqualitysensor
2025-04-09T11:00:00Z,ppb,0.6,ppb,31.0,ppb,22.4,µg/m³,18.5,µg/m³,6.0,ppb,17.2,1744196400,4729952a-3730-4f9a-b5eb-0b56d639e886,airqualitysensor,air_host_001,airqualitysensor
2025-04-09T11:15:00Z,ppb,1.0,ppb,45.1,ppb,35.6,µg/m³,5.3,µg/m³,5.0,ppb,8.8,1744197300,2427c94f-2bee-433e-b53c-28a51612b3d0,airqualitysensor,air_host_001,airqualitysensor
2025-04-09T11:30:00Z,ppb,0.7,ppb,55.5,ppb,18.5,µg/m³,5.6,µg/m³,5.3,ppb,8.3,1744198200,2a63fa16-b4e0-4ca5-aba0-9760dd3ffdfa,airqualitysensor,air_host_001,airqualitysensor
2025-04-09T11:45:00Z,ppb,1.2,ppb,30.4,ppb,31.7,µg/m³,17.9,µg/m³,11.9,ppb,16.4,1744199100,f5c1184a-396d-4c2f-b9c3-afdb32eb7034,airqualitysensor,air_host_001,airqualitysensor
2025-04-09T12:00:00Z,ppb,1.1,ppb,28.5,ppb,36.2,µg/m³,22.5,µg/m³,4.6,ppb,14.9,1744200000,63302e22-b739-4dd4-ac54-bee172b81d81,airqualitysensor,air_host_001,airqualitysensor
2025-04-09T12:15:00Z,ppb,0.5,ppb,74.1,ppb,16.8,µg/m³,20.6,µg/m³,11.1,ppb,12.7,1744200900,b7167b48-669f-4c30-83d6-0a2c1d0cee95,airqualitysensor,air_host_001,airqualitysensor
2025-04-09T12:30:00Z,ppb,2.2,ppb,38.8,ppb,31.8,µg/m³,13.0,µg/m³,5.2,ppb,5.1,1744201800,d5bebf55-2c87-4561-a43e-ee05f44d5f1b,airqualitysensor,air_host_001,airqualitysensor
2025-04-09T12:45:00Z,ppb,2.0,ppb,35.8,ppb,21.8,µg/m³,13.3,µg/m³,7.5,ppb,19.7,1744202700,066b53dc-7637-4305-9ce0-7eb3f4f38da9,airqualitysensor,air_host_001,airqualitysensor
2025-04-09T13:00:00Z,ppb,0.5,ppb,67.2,ppb,28.0,µg/m³,18.8,µg/m³,11.4,ppb,15.8,1744203600,ee8b3223-a846-49a4-9f58-a97d85a3b452,airqualitysensor,air_host_001,airqualitysensor
2025-04-09T13:15:00Z,ppb,1.0,ppb,36.6,ppb,21.2,µg/m³,18.9,µg/m³,12.3,ppb,18.5,1744204500,3a61d351-0407-4c76-8bb9-68e93c64cf3c,airqualitysensor,air_host_001,airqualitysensor
2025-04-09T13:30:00Z,ppb,1.6,ppb,30.4,ppb,30.3,µg/m³,23.4,µg/m³,13.0,ppb,14.1,1744205400,9001f2ae-c780-4b57-9cc7-06303e5c1c6c,airqualitysensor,air_host_001,airqualitysensor
2025-04-09T13:45:00Z,ppb,1.3,ppb,77.5,ppb,27.7,µg/m³,21.5,µg/m³,14.6,ppb,5.1,1744206300,010920b9-0e71-420b-be97-3e3f6bc1e986,airqualitysensor,air_host_001,airqualitysensor
2025-04-09T14:00:00Z,ppb,2.1,ppb,52.3,ppb,26.1,µg/m³,21.5,µg/m³,7.4,ppb,10.7,1744207200,3ddd6d8f-fb1a-4f4b-b87f-6b1347259ada,airqualitysensor,air_host_001,airqualitysensor
2025-04-09T14:15:00Z,ppb,1.5,ppb,35.6,ppb,15.2,µg/m³,22.2,µg/m³,10.4,ppb,17.8,1744208100,5f9fdc63-b296-4523-a6d7-853715a8165b,airqualitysensor,air_host_001,airqualitysensor
2025-04-09T14:30:00Z,ppb,2.3,ppb,64.0,ppb,34.7,µg/m³,11.8,µg/m³,9.3,ppb,19.4,1744209000,bd9aff51-b129-452b-9d38-b6f8b3830a2b,airqualitysensor,air_host_001,airqualitysensor
2025-04-09T14:45:00Z,ppb,1.5,ppb,68.1,ppb,32.6,µg/m³,9.0,µg/m³,4.5,ppb,13.3,1744209900,2fe34fc4-b218-457f-b3c1-c388d2b278b8,airqualitysensor,air_host_001,airqualitysensor
2025-04-09T15:00:00Z,ppb,0.8,ppb,52.6,ppb,28.8,µg/m³,12.5,µg/m³,10.1,ppb,5.5,1744210800,d4913fcd-995b-4222-b30a-9b15da7b431d,airqualitysensor,air_host_001,airqualitysensor
2025-04-09T15:15:00Z,ppb,1.8,ppb,20.7,ppb,11.9,µg/m³,19.5,µg/m³,7.8,ppb,10.2,1744211700,8f727ced-f8b7-40e8-b6c2-600e59720c06,airqualitysensor,air_host_001,airqualitysensor
2025-04-09T15:30:00Z,ppb,0.7,ppb,77.6,ppb,27.4,µg/m³,21.7,µg/m³,12.0,ppb,19.4,1744212600,bbc071d9-0c68-4435-ae8b-327142cd3966,airqualitysensor,air_host_001,airqualitysensor
2025-04-09T15:45:00Z,ppb,1.3,ppb,21.3,ppb,12.9,µg/m³,21.3,µg/m³,8.0,ppb,17.1,1744213500,10a8dc54-0f1d-425b-aec0-cafc24d47ace,airqualitysensor,air_host_001,airqualitysensor
2025-04-09T16:00:00Z,ppb,0.5,ppb,58.7,ppb,18.9,µg/m³,5.1,µg/m³,5.0,ppb,6.4,1744214400,0d819c96-fcdc-45b0-9792-49d47d937aef,airqualitysensor,air_host_001,airqualitysensor
2025-04-09T16:15:00Z,ppb,1.8,ppb,71.5,ppb,22.2,µg/m³,16.8,µg/m³,12.4,ppb,6.3,1744215300,e78891f9-042d-4a07-aff1-d707afc45881,airqualitysensor,air_host_001,airqualitysensor
2025-04-09T16:30:00Z,ppb,1.4,ppb,33.4,ppb,34.9,µg/m³,10.4,µg/m³,3.8,ppb,8.3,1744216200,a6d58d20-3d68-44e8-8dbb-8e64d7eab03d,airqualitysensor,air_host_001,airqualitysensor
2025-04-09T16:45:00Z,ppb,1.2,ppb,51.1,ppb,25.3,µg/m³,17.1,µg/m³,4.0,ppb,8.7,1744217100,df7b6b06-d953-4049-9960-9c6fe2425a0d,airqualitysensor,air_host_001,airqualitysensor
2025-04-09T17:00:00Z,ppb,1.4,ppb,41.8,ppb,39.6,µg/m³,13.2,µg/m³,5.5,ppb,5.6,1744218000,99ac088b-2674-4b22-a3f2-0320f4ea6839,airqualitysensor,air_host_001,airqualitysensor
2025-04-09T17:15:00Z,ppb,1.5,ppb,45.3,ppb,35.8,µg/m³,14.5,µg/m³,6.7,ppb,9.5,1744218900,3688c0e3-0a65-4579-a153-f995a78177dc,airqualitysensor,air_host_001,airqualitysensor
2025-04-09T17:30:00Z,ppb,1.3,ppb,46.7,ppb,29.8,µg/m³,14.5,µg/m³,7.8,ppb,6.2,1744219800,8c17181e-7131-4080-ab0e-2154d2915161,airqualitysensor,air_host_001,airqualitysensor
2025-04-09T17:45:00Z,ppb,2.3,ppb,72.7,ppb,12.6,µg/m³,21.1,µg/m³,3.3,ppb,9.3,1744220700,ee5a61fa-3528-4919-ac9a-5451b43ff9c0,airqualitysensor,air_host_001,airqualitysensor
2025-04-09T18:00:00Z,ppb,2.3,ppb,62.4,ppb,11.0,µg/m³,5.5,µg/m³,6.2,ppb,14.3,1744221600,f4a2dea4-6348-4ced-b6f4-94bf81c08366,airqualitysensor,air_host_001,airqualitysensor
2025-04-09T18:15:00Z,ppb,0.8,ppb,37.7,ppb,23.6,µg/m³,12.8,µg/m³,8.6,ppb,6.5,1744222500,b62b6365-a80e-4a47-acdd-e919c9f079d3,airqualitysensor,air_host_001,airqualitysensor
2025-04-09T18:30:00Z,ppb,1.0,ppb,70.3,ppb,23.9,µg/m³,15.9,µg/m³,12.9,ppb,8.0,1744223400,244db5b9-e3a7-49d2-b2a8-c872e8ffc56e,airqualitysensor,air_host_001,airqualitysensor
2025-04-09T18:45:00Z,ppb,2.1,ppb,68.3,ppb,24.1,µg/m³,8.1,µg/m³,9.3,ppb,12.9,1744224300,285742dd-f365-45f9-819c-36fb3ff5ee18,airqualitysensor,air_host_001,airqualitysensor
2025-04-09T19:00:00Z,ppb,2.1,ppb,22.4,ppb,26.1,µg/m³,8.4,µg/m³,4.8,ppb,17.3,1744225200,d5750684-7b1f-4a4e-a9eb-29e672fc050e,airqualitysensor,air_host_001,airqualitysensor
2025-04-09T19:15:00Z,ppb,1.5,ppb,70.5,ppb,18.6,µg/m³,19.6,µg/m³,5.3,ppb,14.9,1744226100,f70468b9-a35b-487a-9d38-c78de54ca2c8,airqualitysensor,air_host_001,airqualitysensor
2025-04-09T19:30:00Z,ppb,1.9,ppb,34.6,ppb,13.8,µg/m³,19.3,µg/m³,3.8,ppb,5.3,1744227000,7384c050-f199-452f-b871-4caf5d31bc04,airqualitysensor,air_host_001,airqualitysensor
2025-04-09T19:45:00Z,ppb,1.9,ppb,63.6,ppb,14.1,µg/m³,23.2,µg/m³,11.7,ppb,9.7,1744227900,2d32d27f-33b9-447f-9105-3fa23c150f55,airqualitysensor,air_host_001,airqualitysensor
2025-04-09T20:00:00Z,ppb,2.3,ppb,49.4,ppb,36.9,µg/m³,16.9,µg/m³,9.7,ppb,16.9,1744228800,52bd1082-db39-48d1-a7e2-6f4bb321aa73,airqualitysensor,air_host_001,airqualitysensor
2025-04-09T20:15:00Z,ppb,1.4,ppb,60.9,ppb,16.2,µg/m³,15.8,µg/m³,8.0,ppb,15.9,1744229700,47a4abca-d3be-4aef-9dc1-32ceca3b4c65,airqualitysensor,air_host_001,airqualitysensor
2025-04-09T20:30:00Z,ppb,0.5,ppb,63.6,ppb,18.3,µg/m³,11.1,µg/m³,8.4,ppb,17.9,1744230600,3f14db35-a9a6-4449-98df-b0aa642b3c4e,airqualitysensor,air_host_001,airqualitysensor
